2;industrial_complex;2691.00;9.75;1783.00;6.26;0
2;air_base;2688.00;9.50;1797.00;4.10;0
2;naval_base;2688.00;9.50;1804.00;-3.14;8300
2;bunker;2690.00;9.57;1799.00;2.05;0
2;coastal_bunker;2692.00;9.50;1790.00;-3.14;0
2;dockyard;2685.00;9.53;1799.00;-3.14;0
2;anti_air_building;2688.00;9.57;1801.00;4.11;0
2;anti_air_building;2690.00;9.53;1783.00;0.49;0
2;anti_air_building;2688.00;9.50;1797.00;3.15;0
2;radar_station;2688.00;9.50;1792.00;0.65;0
2;nuclear_reactor;2688.00;9.65;1799.00;1.10;0
3;arms_factory;3039.00;9.57;1625.00;0.43;0
3;arms_factory;3039.00;9.57;1625.00;4.55;0
3;arms_factory;3040.00;9.68;1625.00;0.93;0
3;arms_factory;3037.00;9.60;1626.00;2.49;0
3;arms_factory;3040.00;9.68;1625.00;5.15;0
3;arms_factory;3040.00;9.50;1624.00;2.99;0
3;industrial_complex;3039.00;9.57;1625.00;4.20;0
3;industrial_complex;3040.00;9.50;1624.00;0.94;0
3;industrial_complex;3038.00;9.53;1625.00;3.60;0
3;industrial_complex;3037.00;9.60;1626.00;6.26;0
3;industrial_complex;3038.00;9.53;1625.00;4.10;0
3;industrial_complex;3037.00;9.60;1626.00;5.66;0
3;air_base;3037.00;9.53;1625.00;2.05;0
3;naval_base;3039.00;9.50;1624.00;-1.57;2333
3;bunker;3037.00;9.53;1625.00;2.55;0
3;coastal_bunker;3039.00;9.50;1623.00;-1.57;0
3;dockyard;3036.00;9.50;1626.00;-1.57;0
3;anti_air_building;3039.00;9.57;1625.00;3.15;0
3;anti_air_building;3040.00;9.68;1625.00;6.18;0
3;anti_air_building;3039.00;9.57;1625.00;1.10;0
3;radar_station;3039.00;9.63;1626.00;6.18;0
3;nuclear_reactor;3038.00;9.53;1625.00;3.06;0
4;arms_factory;2986.00;9.70;1630.00;0.93;0
4;arms_factory;3001.00;9.68;1639.00;2.49;0
4;arms_factory;2982.00;9.65;1634.00;5.15;0
4;arms_factory;2996.00;9.75;1643.00;2.99;0
4;arms_factory;2993.00;9.70;1635.00;4.20;0
4;arms_factory;2991.00;9.60;1627.00;0.94;0
4;industrial_complex;2985.00;9.70;1633.00;3.60;0
4;industrial_complex;2997.00;9.70;1640.00;6.26;0
4;industrial_complex;2989.00;9.68;1635.00;4.10;0
4;industrial_complex;2997.00;9.70;1643.00;5.66;0
4;industrial_complex;2984.00;9.70;1630.00;2.05;0
4;industrial_complex;2991.00;9.70;1629.00;4.71;0
4;air_base;2986.00;9.70;1633.00;2.55;0
4;naval_base;2977.00;9.50;1637.00;-2.36;2408
4;naval_base;2999.00;9.55;1623.00;-4.21;2382
4;naval_base;2997.00;9.63;1631.00;1.19;2382
4;naval_base;2993.00;9.55;1645.00;-3.34;2431
4;bunker;2992.00;9.73;1629.00;1.10;0
4;bunker;2982.00;9.65;1634.00;5.22;0
4;bunker;3000.00;9.70;1639.00;3.06;0
4;bunker;2992.00;9.55;1624.00;3.16;0
4;coastal_bunker;2995.00;9.50;1646.00;-3.34;0
4;coastal_bunker;2978.00;9.50;1619.00;-1.11;0
4;coastal_bunker;2986.00;9.50;1641.00;-2.36;0
4;coastal_bunker;2987.00;9.50;1627.00;-3.14;0
4;dockyard;2980.00;9.53;1621.00;-1.11;0
4;anti_air_building;2984.00;9.68;1638.00;0.65;0
4;anti_air_building;2990.00;9.70;1629.00;4.78;0
4;anti_air_building;2984.00;9.70;1635.00;0.06;0
4;radar_station;2990.00;9.70;1629.00;3.09;0
4;nuclear_reactor;2985.00;9.70;1637.00;0.56;0
5;arms_factory;2972.00;9.73;1627.00;5.15;0
5;arms_factory;2972.00;9.68;1629.00;2.99;0
5;arms_factory;2964.00;9.57;1628.00;4.20;0
5;arms_factory;2970.00;9.70;1631.00;0.94;0
5;arms_factory;2969.00;9.63;1625.00;3.60;0
5;arms_factory;2973.00;9.78;1631.00;6.26;0
5;industrial_complex;2968.00;9.73;1628.00;4.10;0
5;industrial_complex;2966.00;9.63;1626.00;5.66;0
5;industrial_complex;2971.00;9.73;1628.00;2.05;0
5;industrial_complex;2964.00;9.73;1632.00;4.71;0
5;industrial_complex;2970.00;9.70;1630.00;2.55;0
5;industrial_complex;2966.00;9.70;1632.00;4.11;0
5;air_base;2968.00;9.70;1632.00;0.49;0
5;naval_base;2975.00;9.50;1621.00;1.57;2408
5;bunker;2965.00;9.70;1629.00;6.18;0
5;coastal_bunker;2965.00;9.50;1635.00;1.57;0
5;dockyard;2966.00;9.50;1619.00;1.57;0
5;anti_air_building;2969.00;9.70;1629.00;3.06;0
5;anti_air_building;2967.00;9.70;1633.00;3.16;0
5;anti_air_building;2973.00;9.70;1627.00;1.00;0
5;radar_station;2968.00;9.70;1631.00;3.54;0
5;nuclear_reactor;2973.00;9.68;1629.00;0.05;0
6;arms_factory;2942.00;9.70;1653.00;4.20;0
6;arms_factory;2949.00;9.70;1656.00;0.94;0
6;arms_factory;2937.00;9.63;1647.00;3.60;0
6;arms_factory;2937.00;9.63;1647.00;6.26;0
6;arms_factory;2939.00;9.68;1651.00;4.10;0
6;arms_factory;2939.00;9.68;1651.00;5.66;0
6;industrial_complex;2942.00;9.65;1638.00;2.05;0
6;industrial_complex;2944.00;9.73;1643.00;4.71;0
6;industrial_complex;2944.00;9.73;1643.00;2.55;0
6;industrial_complex;2966.00;9.68;1674.00;4.11;0
6;industrial_complex;2940.00;9.70;1648.00;0.49;0
6;industrial_complex;2941.00;9.68;1634.00;3.15;0
6;air_base;2937.00;9.55;1663.00;6.18;0
6;naval_base;2933.00;9.50;1644.00;-0.98;6816
6;naval_base;2970.00;9.50;1648.00;0.93;2408
6;naval_base;2965.00;9.60;1658.00;1.57;2431
6;naval_base;2957.00;9.53;1669.00;-1.07;2506
6;naval_base;2956.00;9.50;1627.00;1.11;2408
6;naval_base;2946.00;9.70;1661.00;-2.68;2506
6;naval_base;2941.00;9.50;1623.00;-0.79;2729
6;naval_base;2957.00;9.57;1635.00;1.46;2408
6;bunker;2951.00;9.70;1631.00;5.73;0
6;bunker;2953.00;9.80;1660.00;0.65;0
6;bunker;2935.00;9.70;1648.00;4.78;0
6;bunker;2969.00;9.57;1652.00;0.06;0
6;bunker;2944.00;9.70;1632.00;4.18;0
6;bunker;2944.00;9.70;1650.00;0.56;0
6;bunker;2968.00;9.68;1674.00;2.12;0
6;bunker;2957.00;9.75;1641.00;6.24;0
6;bunker;2955.00;9.90;1654.00;1.17;0
6;coastal_bunker;2973.00;9.63;1655.00;-4.07;0
6;coastal_bunker;2951.00;9.68;1668.00;-1.07;0
6;coastal_bunker;2938.00;9.65;1655.00;-2.68;0
6;coastal_bunker;2934.00;9.50;1638.00;-0.98;0
6;coastal_bunker;2941.00;9.50;1630.00;-1.33;0
6;coastal_bunker;2958.00;9.50;1636.00;1.46;0
6;coastal_bunker;2967.00;9.50;1667.00;1.57;0
6;coastal_bunker;2956.00;9.50;1621.00;1.11;0
6;dockyard;2933.00;9.50;1649.00;-0.98;0
6;anti_air_building;2956.00;10.28;1650.00;3.74;0
6;anti_air_building;2957.00;10.18;1650.00;0.12;0
6;anti_air_building;2955.00;9.88;1656.00;4.25;0
6;radar_station;2957.00;10.23;1651.00;5.44;0
6;nuclear_reactor;2947.00;10.05;1644.00;2.19;0
7;arms_factory;2461.00;9.82;1895.00;3.60;0
7;arms_factory;2451.00;9.50;1930.00;6.26;0
7;arms_factory;2541.00;15.50;1887.00;4.10;0
7;arms_factory;2535.00;11.23;1907.00;5.66;0
7;arms_factory;2509.00;12.98;1867.00;2.05;0
7;arms_factory;2508.00;12.28;1872.00;4.71;0
7;industrial_complex;2459.00;9.70;1873.00;2.55;0
7;industrial_complex;2512.00;12.38;1912.00;4.11;0
7;industrial_complex;2524.00;11.63;1912.00;0.49;0
7;industrial_complex;2454.00;9.88;1919.00;3.15;0
7;industrial_complex;2563.00;11.55;1902.00;6.18;0
7;industrial_complex;2574.00;10.78;1902.00;1.10;0
7;air_base;2551.00;9.68;1931.00;5.22;0
7;naval_base;2431.00;9.50;1895.00;-0.73;8534
7;naval_base;2592.00;9.63;1906.00;-4.46;8413
7;naval_base;2455.00;9.55;1873.00;-1.13;8534
7;naval_base;2486.00;9.50;1866.00;-1.27;8534
7;naval_base;2526.00;9.53;1929.00;-3.27;8490
7;bunker;2577.00;10.75;1893.00;1.61;0
7;bunker;2516.00;11.85;1919.00;5.73;0
7;bunker;2465.00;9.53;1884.00;0.65;0
7;bunker;2485.00;10.07;1910.00;4.78;0
7;bunker;2498.00;10.82;1876.00;0.06;0
7;coastal_bunker;2477.00;9.63;1904.00;-4.11;0
7;coastal_bunker;2469.00;9.53;1871.00;-1.13;0
7;coastal_bunker;2513.00;9.50;1859.00;0.64;0
7;coastal_bunker;2535.00;9.50;1927.00;-2.27;0
7;coastal_bunker;2505.00;9.57;1927.00;-3.27;0
7;dockyard;2489.00;9.50;1917.00;-4.11;0
7;anti_air_building;2468.00;9.60;1879.00;0.57;0
7;anti_air_building;2480.00;10.30;1879.00;3.23;0
7;anti_air_building;2524.00;10.18;1915.00;5.89;0
7;radar_station;2510.00;12.65;1899.00;3.32;0
7;nuclear_reactor;2491.00;9.95;1922.00;3.84;0
8;arms_factory;2776.00;9.70;1756.00;4.10;0
8;arms_factory;2774.00;9.73;1754.00;5.66;0
8;arms_factory;2777.00;9.73;1757.00;2.05;0
8;arms_factory;2779.00;9.55;1761.00;4.71;0
8;arms_factory;2777.00;9.70;1756.00;2.55;0
8;arms_factory;2782.00;9.50;1764.00;4.11;0
8;industrial_complex;2776.00;9.70;1756.00;0.49;0
8;industrial_complex;2779.00;9.55;1762.00;3.15;0
8;industrial_complex;2773.00;9.73;1754.00;6.18;0
8;industrial_complex;2774.00;9.70;1759.00;1.10;0
8;industrial_complex;2772.00;9.63;1754.00;5.22;0
8;industrial_complex;2782.00;9.50;1764.00;3.06;0
8;air_base;2773.00;9.60;1753.00;3.16;0
8;naval_base;2770.00;9.50;1753.00;-1.57;8288
8;bunker;2773.00;9.73;1754.00;3.67;0
8;coastal_bunker;2777.00;9.50;1753.00;-1.57;0
8;dockyard;2778.00;9.50;1754.00;-1.57;0
8;anti_air_building;2776.00;9.70;1756.00;5.73;0
8;anti_air_building;2773.00;9.60;1753.00;0.65;0
8;anti_air_building;2776.00;9.70;1755.00;4.78;0
8;radar_station;2778.00;9.60;1756.00;1.60;0
8;nuclear_reactor;2777.00;9.70;1756.00;4.18;0
9;arms_factory;2755.00;10.60;1686.00;2.05;0
9;arms_factory;2755.00;10.25;1680.00;4.71;0
9;arms_factory;2760.00;10.13;1679.00;2.55;0
9;arms_factory;2725.00;10.18;1633.00;4.11;0
9;arms_factory;2755.00;11.68;1645.00;0.49;0
9;arms_factory;2757.00;10.07;1691.00;3.15;0
9;industrial_complex;2744.00;11.40;1651.00;6.18;0
9;industrial_complex;2755.00;10.53;1685.00;1.10;0
9;industrial_complex;2727.00;10.20;1650.00;5.22;0
9;industrial_complex;2722.00;9.53;1650.00;3.06;0
9;industrial_complex;2754.00;11.80;1671.00;3.16;0
9;industrial_complex;2749.00;12.57;1675.00;1.00;0
9;air_base;2750.00;12.80;1674.00;3.67;0
9;naval_base;2761.00;9.78;1677.00;1.03;2942
9;naval_base;2716.00;9.50;1631.00;0.32;8340
9;naval_base;2724.00;9.50;1646.00;-0.98;3590
9;naval_base;2739.00;10.85;1656.00;-3.46;2942
9;naval_base;2737.00;9.50;1632.00;0.38;8340
9;naval_base;2745.00;11.03;1663.00;1.25;2942
9;naval_base;2752.00;9.50;1657.00;-3.52;2942
9;naval_base;2764.00;9.78;1693.00;-4.39;8262
9;naval_base;2750.00;9.50;1694.00;-3.28;3195
9;naval_base;2744.00;11.45;1666.00;0.98;2942
9;naval_base;2737.00;11.28;1658.00;1.33;2942
9;naval_base;2721.00;9.50;1641.00;-1.57;3590
9;naval_base;2742.00;9.50;1635.00;0.20;8340
9;bunker;2745.00;12.82;1669.00;3.23;0
9;bunker;2735.00;12.88;1641.00;5.89;0
9;bunker;2755.00;10.48;1688.00;3.73;0
9;bunker;2755.00;10.38;1682.00;3.84;0
9;bunker;2725.00;10.55;1634.00;1.68;0
9;bunker;2737.00;12.55;1644.00;5.80;0
9;bunker;2725.00;10.05;1650.00;0.72;0
9;bunker;2746.00;12.10;1643.00;3.74;0
9;bunker;2748.00;10.85;1663.00;0.12;0
9;bunker;2759.00;10.57;1653.00;4.25;0
9;bunker;2735.00;11.28;1637.00;4.35;0
9;bunker;2723.00;10.90;1641.00;2.19;0
9;bunker;2747.00;12.98;1673.00;4.85;0
9;bunker;2752.00;10.48;1691.00;1.23;0
9;bunker;2734.00;11.82;1658.00;2.79;0
9;bunker;2729.00;10.90;1657.00;0.63;0
9;bunker;2743.00;11.38;1651.00;3.30;0
9;coastal_bunker;2737.00;11.28;1658.00;1.33;0
9;coastal_bunker;2764.00;9.78;1693.00;-4.39;0
9;coastal_bunker;2723.00;9.50;1648.00;-0.98;0
9;coastal_bunker;2751.00;9.93;1665.00;1.25;0
9;coastal_bunker;2747.00;10.40;1655.00;-3.46;0
9;coastal_bunker;2732.00;9.50;1630.00;0.38;0
9;coastal_bunker;2761.00;9.82;1679.00;1.03;0
9;coastal_bunker;2740.00;9.50;1635.00;0.20;0
9;coastal_bunker;2718.00;9.50;1637.00;-1.95;0
9;coastal_bunker;2723.00;10.13;1643.00;-1.57;0
9;coastal_bunker;2756.00;9.75;1670.00;0.98;0
9;coastal_bunker;2762.00;9.93;1654.00;-3.52;0
9;coastal_bunker;2745.00;9.90;1694.00;-3.28;0
9;dockyard;2730.00;9.50;1630.00;0.38;0
9;anti_air_building;2748.00;12.45;1649.00;0.70;0
9;anti_air_building;2743.00;11.57;1649.00;1.91;0
9;anti_air_building;2727.00;10.55;1648.00;4.93;0
9;radar_station;2742.00;11.73;1661.00;2.52;0
9;nuclear_reactor;2740.00;11.48;1642.00;3.97;0
10;arms_factory;2786.00;9.80;1616.00;2.55;0
10;arms_factory;2783.00;9.80;1614.00;4.11;0
10;arms_factory;2776.00;11.20;1605.00;0.49;0
10;arms_factory;2774.00;11.40;1617.00;3.15;0
10;arms_factory;2789.00;9.82;1612.00;6.18;0
10;arms_factory;2771.00;11.40;1610.00;1.10;0
10;industrial_complex;2787.00;9.80;1617.00;5.22;0
10;industrial_complex;2775.00;10.15;1593.00;3.06;0
10;industrial_complex;2782.00;10.48;1605.00;3.16;0
10;industrial_complex;2772.00;11.55;1618.00;1.00;0
10;industrial_complex;2776.00;10.00;1625.00;3.67;0
10;industrial_complex;2768.00;11.13;1611.00;0.05;0
10;air_base;2791.00;9.85;1615.00;1.61;0
10;naval_base;2773.00;10.70;1634.00;-4.39;2942
10;naval_base;2776.00;10.00;1627.00;-4.12;2942
10;naval_base;2770.00;9.95;1642.00;-4.25;2942
10;naval_base;2792.00;9.75;1610.00;-4.39;2918
10;naval_base;2787.00;9.75;1622.00;-3.93;2918
10;bunker;2765.00;10.68;1640.00;0.56;0
10;bunker;2768.00;10.75;1633.00;2.12;0
10;bunker;2772.00;11.45;1617.00;6.24;0
10;bunker;2790.00;9.82;1612.00;1.17;0
10;bunker;2770.00;10.10;1596.00;5.29;0
10;bunker;2766.00;11.45;1630.00;0.57;0
10;bunker;2778.00;9.85;1624.00;3.23;0
10;bunker;2764.00;11.63;1622.00;5.89;0
10;bunker;2779.00;11.25;1605.00;3.73;0
10;bunker;2769.00;10.18;1638.00;3.84;0
10;bunker;2781.00;9.80;1615.00;1.68;0
10;bunker;2770.00;10.80;1604.00;5.80;0
10;bunker;2766.00;10.55;1608.00;0.72;0
10;coastal_bunker;2763.00;10.45;1652.00;-4.25;0
10;coastal_bunker;2790.00;9.65;1606.00;0.88;0
10;coastal_bunker;2772.00;10.60;1635.00;-4.39;0
10;coastal_bunker;2774.00;10.30;1630.00;-4.12;0
10;coastal_bunker;2785.00;9.70;1623.00;-3.93;0
10;dockyard;2784.00;9.57;1624.00;-3.93;0
10;anti_air_building;2782.00;9.98;1596.00;1.23;0
10;anti_air_building;2769.00;10.78;1603.00;2.79;0
10;anti_air_building;2764.00;11.38;1634.00;0.63;0
10;radar_station;2777.00;10.70;1621.00;3.51;0
10;nuclear_reactor;2790.00;9.78;1608.00;5.96;0
11;arms_factory;2758.00;10.18;1601.00;0.49;0
11;arms_factory;2761.00;10.07;1609.00;3.15;0
11;arms_factory;2756.00;10.35;1600.00;6.18;0
11;arms_factory;2762.00;10.35;1610.00;1.10;0
11;arms_factory;2725.00;9.68;1617.00;5.22;0
11;arms_factory;2753.00;10.40;1607.00;3.06;0
11;industrial_complex;2756.00;10.32;1606.00;3.16;0
11;industrial_complex;2760.00;10.48;1598.00;1.00;0
11;industrial_complex;2760.00;9.93;1604.00;3.67;0
11;industrial_complex;2756.00;10.30;1599.00;0.05;0
11;industrial_complex;2758.00;10.05;1605.00;1.61;0
11;industrial_complex;2762.00;10.07;1601.00;5.73;0
11;air_base;2758.00;10.03;1606.00;0.65;0
11;naval_base;2745.00;9.50;1616.00;-0.46;8340
11;naval_base;2743.00;10.35;1629.00;-1.77;8340
11;naval_base;2748.00;9.50;1604.00;-1.11;8340
11;naval_base;2750.00;10.35;1597.00;-1.74;8340
11;naval_base;2726.00;9.55;1620.00;-1.57;8340
11;naval_base;2749.00;9.50;1611.00;-1.25;8340
11;bunker;2756.00;10.43;1609.00;1.17;0
11;bunker;2753.00;10.35;1610.00;5.29;0
11;bunker;2755.00;12.60;1635.00;0.57;0
11;bunker;2759.00;10.10;1601.00;3.23;0
11;bunker;2752.00;10.32;1604.00;5.89;0
11;bunker;2754.00;9.88;1599.00;3.73;0
11;bunker;2743.00;10.15;1624.00;3.84;0
11;bunker;2745.00;9.95;1620.00;1.68;0
11;bunker;2755.00;11.40;1624.00;5.80;0
11;bunker;2724.00;9.60;1616.00;0.72;0
11;coastal_bunker;2750.00;9.50;1616.00;-0.46;0
11;coastal_bunker;2743.00;9.88;1630.00;-1.77;0
11;coastal_bunker;2751.00;9.50;1613.00;-1.25;0
11;coastal_bunker;2749.00;9.50;1605.00;-1.11;0
11;coastal_bunker;2725.00;9.60;1618.00;-1.57;0
11;coastal_bunker;2752.00;9.93;1597.00;-1.74;0
11;dockyard;2748.00;9.50;1615.00;-0.46;0
11;anti_air_building;2753.00;10.35;1608.00;2.79;0
11;anti_air_building;2755.00;9.88;1615.00;0.63;0
11;anti_air_building;2754.00;10.45;1609.00;3.30;0
11;radar_station;2744.00;9.50;1617.00;4.98;0
11;nuclear_reactor;2754.00;10.40;1610.00;2.70;0
12;arms_factory;2758.00;11.03;1577.00;6.18;0
12;arms_factory;2757.00;11.13;1576.00;1.10;0
12;arms_factory;2773.00;9.88;1579.00;5.22;0
12;arms_factory;2767.00;9.95;1564.00;3.06;0
12;arms_factory;2764.00;10.10;1588.00;3.16;0
12;arms_factory;2758.00;10.07;1588.00;1.00;0
12;industrial_complex;2753.00;12.65;1573.00;3.67;0
12;industrial_complex;2759.00;10.60;1566.00;0.05;0
12;industrial_complex;2768.00;10.23;1574.00;1.61;0
12;industrial_complex;2762.00;9.90;1584.00;5.73;0
12;industrial_complex;2772.00;9.95;1582.00;0.65;0
12;industrial_complex;2756.00;10.18;1584.00;4.78;0
12;air_base;2756.00;10.78;1581.00;0.06;0
12;naval_base;2754.00;9.55;1560.00;-1.33;8314
12;naval_base;2754.00;9.50;1564.00;0.12;8314
12;bunker;2766.00;9.88;1579.00;2.12;0
12;bunker;2773.00;9.90;1578.00;6.24;0
12;bunker;2759.00;10.25;1572.00;1.17;0
12;bunker;2769.00;10.05;1586.00;5.29;0
12;bunker;2750.00;12.88;1581.00;0.57;0
12;bunker;2765.00;9.93;1561.00;3.23;0
12;bunker;2756.00;10.25;1586.00;5.89;0
12;bunker;2760.00;10.48;1565.00;3.73;0
12;bunker;2760.00;10.55;1567.00;3.84;0
12;bunker;2774.00;9.93;1570.00;1.68;0
12;coastal_bunker;2754.00;9.50;1564.00;0.12;0
12;coastal_bunker;2757.00;9.50;1563.00;-1.33;0
12;dockyard;2755.00;10.00;1560.00;-1.33;0
12;anti_air_building;2748.00;12.93;1581.00;0.12;0
12;anti_air_building;2755.00;11.80;1572.00;4.25;0
12;anti_air_building;2768.00;10.13;1591.00;4.35;0
12;radar_station;2763.00;10.03;1577.00;2.09;0
12;nuclear_reactor;2763.00;9.88;1583.00;4.85;0
13;arms_factory;2784.00;10.48;1558.00;5.22;0
13;arms_factory;2794.00;9.90;1568.00;3.06;0
13;arms_factory;2795.00;10.07;1558.00;3.16;0
13;arms_factory;2793.00;9.93;1560.00;1.00;0
13;arms_factory;2795.00;10.18;1559.00;3.67;0
13;arms_factory;2789.00;10.07;1569.00;0.05;0
13;industrial_complex;2801.00;9.90;1554.00;1.61;0
13;industrial_complex;2786.00;10.03;1570.00;5.73;0
13;industrial_complex;2792.00;9.90;1562.00;0.65;0
13;industrial_complex;2782.00;9.93;1570.00;4.78;0
13;industrial_complex;2784.00;10.30;1556.00;0.06;0
13;industrial_complex;2791.00;9.90;1566.00;4.18;0
13;air_base;2805.00;9.95;1555.00;0.56;0
13;naval_base;2804.00;9.78;1557.00;-4.17;2824
13;bunker;2799.00;9.98;1556.00;6.24;0
13;bunker;2788.00;10.18;1561.00;1.17;0
13;bunker;2787.00;10.07;1570.00;5.29;0
13;bunker;2780.00;9.98;1567.00;0.57;0
13;bunker;2787.00;10.60;1558.00;3.23;0
13;coastal_bunker;2802.00;9.90;1558.00;-4.17;0
13;dockyard;2803.00;9.93;1557.00;-4.17;0
13;anti_air_building;2784.00;10.63;1559.00;3.84;0
13;anti_air_building;2792.00;9.85;1565.00;1.68;0
13;anti_air_building;2782.00;10.65;1560.00;5.80;0
13;radar_station;2792.00;9.88;1563.00;1.79;0
13;nuclear_reactor;2780.00;9.90;1568.00;3.74;0
14;arms_factory;2805.00;9.85;1568.00;3.16;0
14;arms_factory;2780.00;10.65;1586.00;1.00;0
14;arms_factory;2796.00;9.98;1576.00;3.67;0
14;arms_factory;2790.00;9.98;1576.00;0.05;0
14;arms_factory;2804.00;9.80;1585.00;1.61;0
14;arms_factory;2806.00;9.95;1571.00;5.73;0
14;industrial_complex;2785.00;10.03;1593.00;0.65;0
14;industrial_complex;2800.00;10.18;1575.00;4.78;0
14;industrial_complex;2795.00;9.90;1579.00;0.06;0
14;industrial_complex;2807.00;9.80;1589.00;4.18;0
14;industrial_complex;2811.00;9.93;1570.00;0.56;0
14;industrial_complex;2785.00;9.88;1598.00;2.12;0
14;air_base;2821.00;9.88;1581.00;6.24;0
14;naval_base;2798.00;9.50;1601.00;-4.12;7468
14;naval_base;2819.00;9.50;1571.00;0.38;2824
14;naval_base;2818.00;9.78;1587.00;1.57;2799
14;naval_base;2803.00;9.57;1587.00;-2.90;7468
14;naval_base;2797.00;9.50;1591.00;-4.33;7468
14;naval_base;2812.00;9.50;1566.00;0.98;2824
14;naval_base;2803.00;9.68;1562.00;0.59;2824
14;bunker;2810.00;9.90;1573.00;1.68;0
14;bunker;2787.00;10.10;1594.00;5.80;0
14;bunker;2821.00;9.90;1585.00;0.72;0
14;bunker;2798.00;10.00;1573.00;3.74;0
14;bunker;2809.00;9.88;1569.00;0.12;0
14;bunker;2778.00;10.05;1577.00;4.25;0
14;bunker;2785.00;10.23;1586.00;4.35;0
14;bunker;2809.00;9.80;1588.00;2.19;0
14;bunker;2794.00;9.90;1583.00;4.85;0
14;bunker;2797.00;9.75;1593.00;1.23;0
14;bunker;2801.00;9.88;1581.00;2.79;0
14;bunker;2803.00;9.90;1570.00;0.63;0
14;coastal_bunker;2820.00;9.50;1572.00;0.38;0
14;coastal_bunker;2804.00;9.53;1589.00;-2.90;0
14;coastal_bunker;2809.00;9.70;1564.00;0.98;0
14;coastal_bunker;2803.00;9.68;1562.00;0.59;0
14;coastal_bunker;2793.00;9.57;1604.00;-4.12;0
14;coastal_bunker;2823.00;9.63;1582.00;1.57;0
14;coastal_bunker;2801.00;9.55;1596.00;-4.33;0
14;dockyard;2797.00;9.78;1588.00;-4.33;0
14;anti_air_building;2817.00;9.82;1574.00;0.19;0
14;anti_air_building;2790.00;9.88;1601.00;1.39;0
14;anti_air_building;2817.00;9.90;1585.00;4.42;0
14;radar_station;2797.00;9.82;1583.00;1.52;0
14;nuclear_reactor;2794.00;9.88;1589.00;4.92;0
15;arms_factory;2750.00;9.98;1552.00;3.67;0
15;arms_factory;2778.00;10.07;1556.00;0.05;0
15;arms_factory;2724.00;10.28;1541.00;1.61;0
15;arms_factory;2809.00;10.00;1556.00;5.73;0
15;arms_factory;2762.00;10.00;1550.00;0.65;0
15;arms_factory;2795.00;9.80;1548.00;4.78;0
15;industrial_complex;2778.00;9.63;1548.00;0.06;0
15;industrial_complex;2733.00;10.93;1552.00;4.18;0
15;industrial_complex;2748.00;9.98;1546.00;0.56;0
15;industrial_complex;2776.00;9.82;1548.00;2.12;0
15;industrial_complex;2757.00;10.03;1550.00;6.24;0
15;industrial_complex;2715.00;9.88;1534.00;1.17;0
15;air_base;2728.00;10.50;1547.00;5.29;0
15;naval_base;2812.00;9.50;1551.00;1.33;13004
15;naval_base;2724.00;9.50;1537.00;-0.46;13006
15;naval_base;2790.00;9.50;1546.00;-0.46;2895
